order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
445953,205441,prior,6,3,7,30.0
2823858,143521,prior,7,3,16,22.0
1134767,24020,prior,46,5,12,1.0
1622846,35662,prior,72,4,16,3.0
2316803,12547,prior,1,4,1,
944436,121043,prior,9,5,9,3.0
426079,52160,prior,16,5,18,6.0
584518,203293,prior,4,5,13,4.0
3267361,138128,prior,37,3,18,5.0
209375,132717,prior,6,1,19,7.0
1461623,175642,prior,13,1,8,6.0
1838993,44907,prior,2,0,17,30.0
828334,153946,prior,4,6,10,6.0
2212884,7818,prior,59,4,15,2.0
819724,53684,prior,79,1,15,3.0
3288854,23814,train,5,4,12,30.0
3211709,10162,prior,9,6,22,6.0
1206098,62837,prior,31,0,19,8.0
3308188,2592,prior,19,2,22,16.0
2763796,181385,prior,28,6,3,10.0
2606898,110186,prior,1,0,1,
2233064,171552,prior,20,2,18,30.0
1618722,49728,prior,20,4,13,2.0
2869766,48230,prior,3,1,11,14.0
621871,149449,prior,37,3,9,6.0
88993,112517,prior,12,3,6,4.0
2757621,14077,prior,31,1,14,8.0
2154197,102259,prior,4,5,17,14.0
3029870,60385,train,7,1,10,12.0
2393697,67870,prior,66,5,17,2.0
1239591,97082,prior,22,1,15,6.0
3032,109434,prior,30,4,14,3.0
2896023,154152,prior,24,0,10,1.0
76900,157761,prior,37,6,12,10.0
3016101,140980,prior,6,5,10,19.0
2108337,189267,prior,2,6,12,30.0
1273032,155345,train,23,3,18,30.0
19041,168941,train,51,0,13,1.0
3125852,112187,prior,5,5,13,2.0
253147,120166,prior,46,0,13,6.0
1340779,130341,prior,5,6,19,5.0
623887,34791,prior,1,3,15,
1875315,46742,prior,2,5,14,5.0
1479731,35978,train,5,3,10,6.0
249025,92194,prior,4,6,9,10.0
608106,82693,prior,63,2,9,6.0
993609,119392,prior,49,1,16,1.0
1539009,170902,prior,3,4,14,18.0
854249,169950,prior,41,5,12,2.0
3236065,156788,prior,26,5,11,5.0
3066421,49133,prior,16,1,13,3.0
817248,201185,prior,31,3,16,4.0
2329391,80180,prior,37,0,16,3.0
3214356,98316,prior,6,2,22,0.0
2693652,198362,train,5,0,18,30.0
690747,138752,prior,1,3,13,
580975,125281,prior,16,3,15,26.0
1026430,82392,prior,18,6,10,16.0
3288070,51603,prior,41,0,12,7.0
3020484,48178,prior,40,3,15,6.0
2794418,153326,prior,14,1,9,14.0
3228388,176451,prior,7,3,23,11.0
2054193,153243,prior,38,0,18,1.0
339158,90266,prior,9,1,17,26.0
2668194,165307,prior,11,3,10,21.0
86393,171879,prior,36,4,17,6.0
2451617,49996,prior,10,1,11,10.0
2275934,80057,prior,1,5,9,
3176554,6709,prior,7,4,12,18.0
2177468,121826,test,10,1,16,8.0
462616,113271,prior,3,0,8,30.0
2494976,178966,prior,98,5,7,1.0
941993,35048,prior,10,6,10,3.0
1158015,165201,prior,48,5,15,2.0
2226159,84397,prior,38,0,9,1.0
22192,171995,prior,5,0,12,17.0
2910511,155146,prior,7,2,18,30.0
2859100,172572,prior,31,6,22,23.0
979574,55864,train,53,6,20,3.0
1660638,162660,prior,5,4,11,2.0
522417,36556,prior,66,0,9,5.0
710799,43798,prior,1,1,19,
3278386,119770,prior,12,4,13,9.0
345485,142654,prior,47,5,14,7.0
354593,98047,prior,1,2,20,
122762,96352,prior,15,2,9,8.0
2239314,108398,prior,12,1,7,13.0
854315,175715,prior,33,4,14,3.0
21475,116287,prior,19,3,17,12.0
447223,129358,prior,1,1,16,
3078734,189979,prior,15,1,16,3.0
2796302,29342,prior,5,6,8,1.0
594236,124636,prior,58,2,19,1.0
208459,73977,prior,9,0,9,15.0
2634131,16896,prior,17,5,16,30.0
2965662,121337,prior,7,2,10,8.0
986969,26115,prior,6,5,12,5.0
2920882,137657,prior,6,0,15,14.0
343327,1622,prior,25,3,14,8.0
2103391,190883,prior,53,1,17,3.0
165663,19858,prior,3,4,9,29.0
490578,204659,prior,19,5,6,8.0
1039244,197523,prior,33,3,17,7.0
396327,74800,prior,23,3,10,1.0
2893256,198514,prior,17,4,12,12.0
2100627,106501,test,5,4,15,30.0
946492,25030,prior,2,5,16,10.0
1014254,63777,prior,79,3,7,6.0
332614,152406,prior,9,6,12,2.0
2217908,120083,prior,11,5,8,28.0
121790,85980,prior,9,5,12,14.0
1016530,181489,prior,1,2,11,
2002720,177046,prior,13,5,20,7.0
783770,26479,prior,3,3,14,30.0
403920,24472,prior,2,6,11,4.0
3124579,101276,prior,4,2,0,8.0
327212,107904,prior,8,5,18,16.0
1665690,159324,prior,5,6,10,7.0
2959666,92132,prior,4,6,9,14.0
2314485,157670,prior,8,6,16,6.0
942626,165836,prior,7,2,14,30.0
3266923,201563,prior,12,1,13,4.0
2800051,89692,prior,2,3,11,22.0
616509,47612,prior,23,2,15,4.0
38820,129291,prior,34,1,10,5.0
181193,65061,prior,9,1,11,7.0
1171881,103650,prior,22,0,10,10.0
755488,149880,prior,6,5,8,5.0
2866579,140954,prior,72,0,14,1.0
1946701,62294,test,4,6,8,30.0
229041,5715,prior,7,4,19,8.0
2077476,132425,prior,2,3,12,30.0
2538183,121224,prior,40,0,14,3.0
2367668,205654,prior,3,3,17,30.0
2575928,84537,prior,35,5,8,4.0
3295356,128280,prior,37,2,18,11.0
875503,72688,prior,1,4,20,
2921675,112783,prior,8,0,17,7.0
1646874,112226,prior,11,2,12,13.0
672650,17365,prior,3,2,13,30.0
3340028,124959,prior,1,3,15,
2757826,21633,prior,29,4,9,2.0
1251894,101831,prior,24,5,15,1.0
75443,108682,prior,3,1,17,24.0
3122652,49793,train,7,4,20,30.0
711619,80621,prior,7,6,11,6.0
961666,179896,prior,40,1,8,5.0
3157277,54919,prior,17,1,10,12.0
619786,137905,prior,7,3,9,16.0
2196357,75979,prior,18,6,12,10.0
1181735,80218,prior,6,4,14,12.0
317486,194660,prior,33,6,19,5.0
1451020,143852,prior,6,2,11,15.0
2870893,127339,prior,21,6,10,4.0
282712,33246,prior,5,0,16,30.0
2832068,62595,prior,8,5,9,5.0
88602,69655,prior,4,5,10,30.0
43182,145971,prior,8,3,11,7.0
3321765,13307,prior,4,3,13,30.0
2798752,84092,prior,77,6,11,2.0
371607,93578,prior,2,6,5,30.0
3009184,125143,prior,21,6,13,7.0
1155525,64717,train,4,0,18,14.0
1033394,169902,prior,10,0,23,0.0
71989,1878,prior,6,6,20,6.0
365209,161149,prior,5,3,12,30.0
3006782,117472,prior,9,4,20,4.0
2357834,16811,prior,9,0,16,19.0
2518796,33038,prior,9,2,12,12.0
2508083,186816,prior,13,0,17,9.0
2781188,133957,prior,2,4,13,5.0
6319,10397,prior,17,5,17,11.0
2508172,31976,prior,1,1,20,
2640442,53001,prior,24,6,16,0.0
803565,54724,prior,35,6,11,3.0
3311771,18518,prior,22,2,17,9.0
3316714,138461,prior,13,6,17,7.0
1448579,87156,prior,9,3,21,30.0
1556180,10943,train,6,5,9,14.0
2997155,45821,prior,53,2,14,6.0
45606,49300,prior,1,2,18,
1256885,164812,prior,10,1,11,7.0
1050756,125357,prior,5,4,15,30.0
2140421,194025,prior,45,0,12,5.0
852690,126847,prior,7,2,11,30.0
1944062,6072,prior,20,0,12,1.0
408116,161290,prior,35,4,15,26.0
2567204,92276,prior,22,2,15,8.0
2467749,180385,prior,26,3,8,1.0
2882953,42141,prior,1,4,13,
1851472,183229,prior,13,0,22,13.0
195152,169406,prior,5,1,14,7.0
828162,69976,prior,4,0,10,14.0
1302670,112524,prior,43,6,8,3.0
2259860,147372,prior,40,2,11,2.0
976911,161081,prior,2,0,14,30.0
2738261,133060,prior,2,6,7,12.0
2983723,204537,prior,15,5,6,9.0
1408707,169868,prior,13,2,15,20.0
3018677,77626,prior,27,5,15,7.0
3372871,132710,prior,11,0,21,4.0
1929121,54635,prior,3,4,20,0.0
2746644,81644,prior,11,2,9,17.0
1620686,29244,prior,44,2,11,4.0
875927,62451,prior,20,0,14,4.0
2668736,55457,prior,13,4,9,10.0
3117378,170762,prior,3,4,12,6.0
1974506,43052,prior,2,5,10,4.0
2096087,15009,prior,4,6,13,30.0
2769537,29755,prior,5,1,12,18.0
549770,73678,prior,14,3,14,22.0
1695723,174622,prior,45,3,17,1.0
1917101,170679,prior,27,4,22,1.0
2114566,47624,prior,36,6,15,1.0
2276793,72847,prior,36,0,20,11.0
1350037,72495,prior,2,1,11,5.0
3312823,129081,prior,27,1,16,6.0
1162828,146431,prior,8,0,18,19.0
3264544,61912,prior,26,1,14,7.0
684335,96295,prior,14,1,13,10.0
1901194,58445,prior,13,0,7,3.0
1963869,118313,prior,11,0,22,3.0
2727353,120923,prior,41,1,9,4.0
3302191,17316,prior,14,4,9,9.0
465007,33779,prior,16,6,22,7.0
4215,112121,prior,1,5,13,
1080670,1019,prior,1,1,9,
429133,11517,prior,11,3,10,30.0
2547168,109135,prior,2,5,13,16.0
1553840,76956,test,25,6,18,30.0
2494048,181235,prior,1,6,13,
2338531,128263,prior,3,0,17,1.0
1531491,48481,prior,4,4,11,15.0
118801,100500,prior,25,0,12,8.0
1969528,196831,prior,7,3,18,9.0
2022539,198061,prior,4,3,11,30.0
586737,43054,prior,3,0,21,12.0
1382553,140809,prior,44,4,17,0.0
1938317,11950,prior,23,4,11,6.0
3101218,152195,prior,11,5,21,8.0
1899519,163201,prior,11,6,21,7.0
1911204,165820,prior,85,6,10,1.0
3082630,125074,prior,17,6,10,30.0
2269749,54306,prior,13,5,9,3.0
2545813,103255,prior,84,0,14,5.0
15031,57920,prior,15,6,18,13.0
2284596,18978,prior,38,2,16,3.0
2000444,77291,prior,4,0,11,5.0
418720,168851,test,4,1,10,30.0
1369196,71929,prior,13,4,19,8.0
1962880,53707,train,4,3,14,30.0
2491291,37795,test,89,5,18,0.0
2142970,160607,prior,1,2,17,
1750033,136061,prior,3,1,14,3.0
3265950,201587,prior,3,2,11,3.0
1148477,9630,prior,6,6,7,30.0
2347534,52048,train,48,1,10,7.0
2722761,23906,prior,6,0,15,5.0
1452151,202190,prior,9,0,10,13.0
3142596,13724,prior,13,0,13,8.0
2280315,120791,prior,11,3,14,9.0
3035670,32815,prior,9,4,17,7.0
2423431,198596,prior,4,4,15,30.0
2291529,204269,prior,2,0,16,7.0
79177,104746,prior,46,3,14,5.0
2491602,9141,prior,45,3,10,20.0
305396,31669,prior,30,4,15,1.0
110674,93461,prior,30,0,10,10.0
1226217,91430,prior,31,2,19,0.0
2233988,15212,prior,26,0,8,6.0
73585,2566,prior,25,0,14,4.0
2407252,6756,prior,36,2,13,1.0
1364199,137770,prior,29,5,13,4.0
2183784,116797,prior,5,5,7,6.0
13444,114662,prior,9,6,10,7.0
3250024,71834,prior,70,0,12,2.0
89107,189875,prior,19,6,13,19.0
2225210,50875,train,7,0,15,8.0
1620181,133650,prior,10,4,18,30.0
322585,143615,prior,9,1,14,0.0
2821667,173317,prior,27,1,8,10.0
1708785,26942,prior,7,1,12,17.0
2328747,57830,prior,3,0,20,4.0
896959,184962,prior,5,5,11,9.0
1527635,77035,prior,1,0,16,
1008688,13107,prior,47,5,14,4.0
2924701,60742,prior,20,4,9,23.0
2689420,91571,prior,17,4,16,30.0
483149,181665,prior,7,0,6,9.0
1356779,141224,prior,10,6,13,30.0
26045,185002,prior,1,0,10,
2507683,140950,prior,21,2,16,11.0
1927569,11036,prior,37,1,20,3.0
1911367,84036,prior,6,3,14,30.0
1329056,154141,prior,1,0,14,
2338715,3715,prior,15,4,13,1.0
1420311,178237,prior,20,2,14,1.0
2170616,131408,train,4,6,17,30.0
2224807,205754,prior,25,1,12,7.0
1288283,4558,prior,13,0,14,3.0
1207637,52078,prior,1,0,15,
84146,198276,prior,10,2,10,30.0
1993906,89567,prior,46,3,8,3.0
34927,170680,prior,14,0,15,24.0
867129,160784,prior,2,1,18,30.0
318185,17927,prior,4,4,14,2.0
505663,203795,prior,18,3,10,6.0
3328279,202313,prior,24,2,16,14.0
2153067,223,prior,19,1,8,6.0
387458,168694,prior,25,0,8,1.0
2271802,134969,prior,23,5,13,0.0
2039410,20030,prior,3,3,12,30.0
1941691,162376,prior,5,0,16,16.0
3319144,16967,prior,12,5,12,14.0
1257497,2350,prior,18,6,13,7.0
1848888,164239,prior,4,4,11,11.0
1738547,169193,train,11,1,14,4.0
62006,169154,prior,1,5,15,
885824,50932,prior,3,5,18,10.0
538102,17986,prior,20,1,8,6.0
1950891,83773,prior,3,6,10,3.0
2037963,110174,prior,22,3,9,2.0
744687,205999,prior,10,6,15,10.0
116413,144458,prior,40,3,8,3.0
357784,24610,prior,2,4,7,7.0
40,382,prior,29,1,15,23.0
2094257,191190,prior,10,3,18,7.0
861351,14855,prior,3,5,8,10.0
2703907,139906,prior,8,0,11,22.0
517367,67716,prior,20,2,10,5.0
717147,128356,prior,21,6,15,7.0
2357660,101588,prior,2,5,20,16.0
1819537,68055,prior,4,3,15,14.0
713623,122758,prior,10,3,15,1.0
3303679,130262,test,28,4,11,6.0
2976505,202193,prior,8,0,14,8.0
2740537,143820,prior,4,1,12,4.0
865346,131214,prior,9,5,13,30.0
3006262,194870,prior,3,0,11,7.0
1869803,132430,prior,3,0,0,16.0
1696568,77609,prior,19,0,9,9.0
2021196,202833,prior,80,4,19,1.0
959451,53590,prior,41,2,9,0.0
1228769,87029,prior,5,6,10,15.0
2965766,71214,prior,13,5,13,8.0
1618390,135355,prior,12,0,14,8.0
2797719,126755,prior,22,1,10,21.0
1480605,169630,prior,14,6,13,3.0
995161,152982,prior,18,4,13,1.0
3055456,96888,prior,6,6,19,0.0
2981765,67490,prior,1,4,19,
1273572,20566,prior,3,1,13,30.0
1531043,137349,prior,1,2,13,
1901638,109786,prior,10,2,12,5.0
996146,152149,prior,22,1,16,6.0
1996111,155768,prior,8,2,7,9.0
73378,70917,prior,74,2,18,3.0
3254953,168632,prior,13,5,8,30.0
2114995,88504,prior,58,5,10,4.0
2505917,114411,prior,25,5,18,12.0
390779,186891,test,7,2,17,29.0
1646527,89854,prior,8,2,18,10.0
1979285,126839,prior,4,0,15,10.0
1702377,160496,prior,3,6,13,6.0
2244154,34417,prior,4,2,20,30.0
603009,94321,prior,41,0,8,8.0
2744784,30056,prior,56,6,12,4.0
3193844,162290,prior,9,2,14,7.0
1699765,94701,prior,57,4,13,2.0
1019338,177310,prior,10,4,15,7.0
900673,151254,prior,22,0,9,6.0
116913,193615,prior,1,6,13,
1662914,105139,prior,2,4,13,10.0
3112770,50535,prior,39,4,12,3.0
520587,70228,prior,4,1,18,30.0
404499,118861,prior,7,6,8,6.0
754968,6299,prior,26,4,10,10.0
1389557,192875,prior,4,5,17,5.0
102661,105679,prior,27,5,18,6.0
261783,147815,prior,3,3,11,7.0
2899600,16504,prior,13,5,10,6.0
2153309,72656,prior,2,0,11,30.0
3278909,156265,prior,9,5,11,30.0
2351643,130505,prior,6,6,13,3.0
348879,24147,prior,10,4,19,29.0
896426,100593,prior,45,3,20,1.0
1782195,56384,prior,8,6,13,9.0
1893398,79068,prior,18,6,6,3.0
1456957,108724,prior,1,1,9,
2633655,110514,prior,11,3,13,6.0
2979167,167643,prior,7,2,16,4.0
3021707,132504,prior,22,2,19,13.0
2070094,52904,prior,90,5,12,11.0
1179496,111948,prior,22,4,14,9.0
1236092,149517,prior,3,0,11,17.0
1911918,18446,prior,47,4,8,2.0
1373962,7951,prior,2,4,20,6.0
2364685,45838,train,6,6,10,30.0
2865081,181116,prior,52,4,8,3.0
2233456,62038,prior,4,0,13,7.0
918033,199993,train,39,1,15,30.0
3208380,142042,prior,1,6,15,
2954424,72805,prior,46,5,12,3.0
80316,133507,prior,9,5,18,30.0
1381999,60336,prior,32,0,12,2.0
2063925,120144,prior,4,4,17,16.0
3020275,55580,prior,29,6,17,7.0
1933476,94786,prior,79,2,5,2.0
2163459,79082,prior,5,5,13,17.0
454520,194375,prior,12,1,15,1.0
1243920,1393,train,6,0,12,30.0
127645,37635,prior,6,1,15,3.0
2355919,189241,prior,24,0,10,6.0
3210030,26166,prior,3,0,14,30.0
649820,51256,prior,37,1,13,3.0
2495289,130040,prior,1,6,6,
2094434,50766,prior,17,3,14,7.0
2347710,158284,prior,20,6,18,29.0
3415013,12135,prior,18,1,12,7.0
607303,86031,prior,17,6,16,7.0
663161,4967,prior,21,6,15,0.0
1132731,161467,prior,49,5,13,3.0
2695167,131939,prior,4,3,20,10.0
1879447,136278,prior,31,3,10,14.0
2736211,49701,prior,57,3,18,3.0
2224421,142566,prior,66,1,11,2.0
2632613,142280,prior,4,4,7,4.0
2536479,77500,prior,37,0,15,6.0
2275852,74364,prior,6,0,14,7.0
1374324,85906,train,10,1,20,30.0
2683223,11605,prior,21,1,15,8.0
1343955,110296,prior,6,1,6,29.0
342256,36168,prior,7,2,16,22.0
1605134,102254,prior,31,3,16,2.0
90911,140887,prior,1,3,10,
2038701,135432,prior,32,4,18,3.0
1444254,123608,prior,13,2,10,12.0
1000095,164162,prior,1,3,14,
1932143,13799,prior,11,3,8,30.0
1656232,126744,prior,6,1,12,5.0
3106494,36576,prior,6,5,18,5.0
2328016,130403,prior,25,4,10,4.0
1681585,87225,prior,7,2,13,6.0
384263,17447,prior,1,3,16,
934302,105846,prior,12,4,19,8.0
3051913,128426,prior,5,2,11,8.0
2817821,176945,prior,32,1,8,4.0
562272,99119,train,63,6,14,3.0
2955402,21163,prior,7,1,0,7.0
294188,47574,prior,3,6,11,6.0
16002,108597,prior,6,3,7,30.0
2976386,50458,prior,28,3,17,4.0
899240,121802,test,16,0,14,8.0
1384513,50079,prior,12,1,14,15.0
1859978,204211,prior,35,0,10,6.0
3283396,42811,prior,11,6,14,0.0
1747985,193708,prior,13,2,15,3.0
1710658,181914,prior,2,1,22,8.0
1641073,58362,test,7,6,10,30.0
3361122,5722,prior,7,0,11,30.0
3139256,197733,prior,5,5,11,15.0
2886132,165385,prior,4,6,13,7.0
316411,81412,prior,5,1,12,10.0
231926,139279,train,4,3,8,30.0
3058963,107095,prior,8,4,9,10.0
175243,51781,prior,14,1,11,2.0
1599465,131575,prior,1,6,11,
3351693,161375,prior,1,6,11,
230538,167495,prior,33,6,15,2.0
1290130,16538,prior,93,5,20,1.0
3255368,129690,prior,22,3,10,4.0
201330,134060,prior,32,0,19,3.0
3212611,116016,prior,44,6,12,5.0
3396995,80631,prior,11,1,7,6.0
2112960,87739,train,5,5,17,30.0
2318431,12885,prior,2,5,22,10.0
1960355,20221,prior,34,0,10,3.0
1632141,27977,prior,26,5,18,8.0
440193,202565,prior,1,2,21,
1651246,134243,prior,24,5,12,5.0
2390892,83856,prior,2,2,15,9.0
2355463,145881,prior,5,1,16,7.0
3217773,169049,prior,17,4,7,4.0
2830937,187742,prior,42,3,18,1.0
1518009,77519,prior,3,2,20,30.0
3269293,138959,prior,4,3,11,30.0
2873040,72307,prior,13,2,9,7.0
860131,6668,prior,21,3,9,2.0
2307151,3504,prior,7,3,18,5.0
2377409,33811,prior,4,1,12,30.0
2086442,16181,prior,16,2,17,15.0
972378,148406,prior,3,2,18,6.0
1009955,53590,prior,44,2,9,7.0
2193543,73162,prior,33,1,12,6.0
1463952,189068,prior,5,4,12,7.0
3065259,179223,prior,17,0,19,8.0
1374144,113156,prior,31,1,13,7.0
480018,172925,prior,5,1,19,2.0
122243,170248,prior,43,0,11,2.0
2480715,13568,prior,19,4,11,18.0
1851256,873,prior,4,6,12,13.0
3007115,45595,prior,46,3,9,5.0
693415,129689,prior,2,3,15,3.0
1225923,63855,prior,1,4,13,
2252360,198626,prior,45,1,6,4.0
1063069,179802,prior,2,1,15,0.0
983034,44834,prior,86,6,11,2.0
2444578,95953,prior,35,6,8,20.0
76262,41040,prior,9,0,14,7.0
300158,37689,prior,78,1,9,6.0
2244669,105910,prior,23,0,14,30.0
129677,22040,prior,16,0,10,26.0
1757538,85690,prior,32,3,23,6.0
1552562,37692,prior,18,5,8,8.0
3328869,15267,train,4,4,18,30.0
2205822,91891,prior,6,6,16,30.0
693528,177309,prior,17,5,17,7.0
2645078,79408,train,21,1,11,7.0
694462,111173,prior,30,5,17,5.0
1598505,77028,prior,2,4,12,15.0
1150755,167321,prior,6,0,20,30.0
87572,175112,prior,9,5,12,7.0
2838121,133333,prior,10,0,16,30.0
1981250,36285,prior,62,2,10,4.0
1423145,195839,prior,10,6,13,3.0
1349679,136871,prior,7,0,14,25.0
1305381,175605,prior,7,2,17,3.0
2547272,145610,prior,22,1,10,7.0
2241965,36408,prior,8,5,19,1.0
2711687,133229,prior,47,0,14,7.0
2325188,200083,train,5,4,13,20.0
2908738,176192,prior,41,1,12,6.0
2657142,24553,prior,6,5,14,30.0
2743454,189689,train,5,1,10,18.0
3044176,165365,prior,23,0,14,8.0
2622171,9509,prior,25,3,12,9.0
3270984,50089,prior,13,1,16,6.0
372607,39653,prior,14,1,6,2.0
907330,12702,prior,7,6,13,4.0
893530,22115,prior,10,1,1,9.0
3269374,49335,prior,20,3,12,10.0
3153053,155698,prior,16,4,18,3.0
1373239,99493,prior,10,2,8,30.0
288427,199588,prior,11,0,11,4.0
616406,33836,prior,18,4,7,14.0
240123,32939,prior,37,6,9,1.0
220210,169106,prior,1,3,18,
1855798,184491,prior,9,1,17,29.0
2049428,56611,prior,5,5,7,12.0
2308718,184881,prior,22,4,14,2.0
2724238,1472,prior,2,0,19,30.0
647719,59046,prior,3,4,14,1.0
2933726,105588,prior,8,6,12,8.0
1579373,132959,prior,17,0,14,12.0
2876303,196108,prior,2,5,12,30.0
3276382,101368,prior,12,5,16,11.0
1254182,135434,prior,29,0,14,1.0
1112353,110242,prior,10,6,17,2.0
2844072,56750,prior,24,6,14,7.0
2666424,171220,prior,1,6,10,
1220262,181416,prior,19,2,12,6.0
2044814,47126,prior,1,0,19,
563525,196351,prior,3,3,21,8.0
1814532,156969,prior,13,5,16,4.0
2882970,83711,prior,10,2,10,8.0
2537022,130821,prior,31,1,13,6.0
500047,14308,prior,3,6,13,30.0
621225,25956,prior,18,1,9,7.0
1334567,178320,prior,12,4,12,19.0
3069266,126311,prior,50,6,13,3.0
1545473,33419,prior,7,4,21,3.0
2904367,37466,prior,1,4,18,
2317237,168796,prior,1,1,9,
1736389,56886,prior,71,2,7,3.0
1528178,61926,prior,5,6,10,6.0
1697675,158789,prior,6,6,16,10.0
2137611,50352,prior,5,4,18,6.0
2072009,69685,prior,19,3,15,18.0
1382353,84493,prior,16,1,21,3.0
1350795,162524,prior,3,2,11,13.0
2248709,59773,prior,20,0,17,2.0
231273,99617,train,15,4,13,16.0
2280456,46635,prior,1,2,9,
2254948,148185,prior,17,1,0,3.0
584711,162933,prior,29,6,18,6.0
266819,73394,prior,44,3,17,3.0
2527143,187050,prior,11,1,16,30.0
3231741,89349,prior,21,1,9,6.0
3008039,132152,prior,41,2,9,7.0
3302200,169328,prior,25,0,13,5.0
2890712,104045,prior,4,1,15,23.0
354695,83923,prior,47,2,0,4.0
2029022,83790,prior,1,0,10,
984699,84345,prior,10,5,8,9.0
3327845,36963,prior,7,5,11,23.0
474970,22117,prior,4,4,17,8.0
1581216,40874,prior,11,0,19,15.0
1829834,176288,prior,8,5,15,11.0
1849609,183038,prior,11,5,15,4.0
625957,143058,prior,18,3,22,5.0
3223950,141395,prior,47,4,14,2.0
1925814,48868,prior,4,0,15,6.0
2863042,47781,prior,7,4,11,15.0
679467,45910,prior,23,1,13,1.0
1458226,119956,prior,15,4,20,5.0
2137407,9655,prior,39,1,13,3.0
3081991,31489,train,6,0,15,7.0
2040921,3305,prior,13,0,13,6.0
1055497,156389,prior,18,3,13,5.0
2450934,124352,prior,9,0,12,13.0
121361,202510,prior,10,2,17,1.0
1014485,97263,prior,7,2,12,19.0
1686785,120158,prior,7,6,22,12.0
2374687,63635,prior,13,1,16,15.0
2873174,38,prior,1,0,10,
1695503,48924,prior,20,0,12,30.0
1015011,41335,prior,16,2,18,7.0
2846063,92790,prior,1,0,15,
508483,121585,train,37,0,18,3.0
800282,194651,prior,1,6,16,
221851,14691,prior,2,2,15,23.0
3237407,28318,prior,1,4,16,
2059104,17916,prior,1,2,19,
1734859,202292,prior,2,2,20,4.0
3096093,172054,prior,58,6,7,4.0
3315482,85205,prior,7,0,19,7.0
1232121,157506,prior,14,2,9,4.0
509733,86586,prior,22,3,18,10.0
1451243,126069,prior,20,2,17,5.0
2621894,158766,test,5,5,13,30.0
2217658,32364,prior,9,5,11,30.0
2848998,32549,prior,9,4,13,7.0
3380636,17457,prior,1,2,14,
1896287,180176,prior,13,6,15,11.0
2875887,126848,prior,3,5,10,1.0
1042821,169473,prior,2,1,10,21.0
3245046,145440,prior,64,4,13,3.0
2628648,7248,prior,6,6,14,1.0
609960,86309,prior,4,6,11,7.0
2496991,116151,prior,4,0,21,30.0
1407766,88823,prior,20,0,20,14.0
1974549,154476,prior,11,2,13,15.0
714429,15530,prior,13,3,20,5.0
847642,142061,test,16,0,11,16.0
3266051,145587,prior,9,0,14,12.0
1253564,116766,prior,59,6,15,10.0
3157330,162436,prior,6,5,9,6.0
2476924,3600,prior,36,2,17,12.0
2195742,119094,prior,7,1,15,21.0
2860428,116365,prior,1,2,19,
1390799,57903,prior,28,2,9,8.0
295461,134144,prior,90,4,13,2.0
784752,106462,prior,13,0,15,30.0
2008477,105626,prior,38,2,6,2.0
246567,109987,prior,34,3,11,6.0
1762990,14232,prior,17,6,19,6.0
900525,147497,prior,1,0,19,
2814368,134970,test,10,2,17,30.0
308387,72082,prior,5,5,0,15.0
114552,44836,prior,36,1,12,12.0
1861238,87433,train,4,0,11,18.0
1908480,69510,prior,10,5,10,5.0
1671444,168566,prior,1,4,18,
2231216,102501,prior,1,4,7,
2850997,95201,prior,27,6,18,6.0
2137560,152882,prior,4,6,15,30.0
3321923,108477,prior,2,5,8,25.0
2428698,155524,prior,2,4,14,30.0
2689660,118227,prior,10,1,17,9.0
950965,44228,prior,54,4,10,3.0
2739764,189381,prior,4,2,22,5.0
1883517,113325,prior,27,0,9,2.0
1512190,148358,prior,20,5,14,12.0
2738113,107585,prior,19,0,11,7.0
876953,193551,prior,64,3,15,3.0
2739504,161450,prior,2,6,15,30.0
1049335,20089,prior,40,6,13,13.0
1027190,95206,train,6,3,12,30.0
121498,20955,prior,6,4,16,8.0
3238191,8927,prior,2,0,20,28.0
365673,179918,prior,5,2,16,30.0
2720302,27596,prior,13,5,14,1.0
2634877,64276,prior,6,3,15,30.0
1945022,201177,prior,9,1,10,30.0
215072,69997,prior,6,2,8,15.0
2691715,49500,prior,20,2,18,5.0
2029388,169368,prior,36,5,15,8.0
2858993,51906,prior,43,1,11,6.0
1573504,158412,prior,50,2,14,1.0
2790087,40846,prior,80,5,15,6.0
1482943,111814,prior,96,2,9,5.0
2763581,17240,prior,12,1,20,6.0
2357206,135216,prior,2,1,9,12.0
1528270,142847,prior,27,3,12,18.0
1138168,116309,prior,35,1,12,7.0
2001474,112572,prior,1,1,17,
646895,118335,prior,40,1,9,4.0
373551,98516,prior,8,4,13,16.0
589290,140272,prior,17,2,13,13.0
2918521,147435,prior,17,0,16,9.0
3148965,48745,prior,35,1,11,15.0
2310102,134199,prior,12,0,14,3.0
752970,60979,prior,6,0,18,14.0
